,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date
2413,2413,Power Gig: Rise of the SixString,Xbox 360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,Seven45 Studios,T,"Power Gig,Rise of the SixString,Power Gig: Rise of the SixString",10/19/2010
2414,2414,Skylanders: SuperChargers,3DS,2015.0,Action,Activision,0.05,0.06,0.0,0.01,0.12,,,tbd,,Vicarious Visions,E10+,"Skylanders: SuperChargers,Skylanders,SuperChargers",9/20/2015
2416,2416,Just Dance: Disney Party,Wii,2012.0,Misc,Ubisoft,0.01,0.1,0.0,0.01,0.12,,,tbd,,"Disney Interactive Studios, Land Ho!",E,"Just Dance,Just Dance: Disney Party,Disney Party",10/23/2012
2417,2417,Deca Sports Extreme,3DS,2011.0,Sports,Hudson Soft,0.08,0.0,0.03,0.01,0.12,52.0,6.0,tbd,,Hudson Soft,E,Deca Sports Extreme,9/20/2011
2422,2422,Marvel Avengers: Battle for Earth,Wii U,2012.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,50.0,10.0,5,25.0,Ubisoft Quebec,T,"Marvel,Battle for Earth,Marvel Avengers,Marvel Avengers: Battle for Earth",10/30/2012
2424,2424,Tom Clancy's Splinter Cell: Blacklist,Wii U,2013.0,Action,Ubisoft,0.04,0.07,0.0,0.01,0.12,75.0,5.0,7.8,148.0,Ubisoft Toronto,M,"Tom Clancy's,Tom Clancy's Splinter Cell,Tom Clancy's Splinter Cell: Blacklist,Blacklist",8/20/2013
2425,2425,Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.01,0.12,50.0,7.0,6.4,12.0,Beenox,T,"Edge of Time,Spider-Man: Edge of Time,Spider-Man",10/4/2011
2427,2427,Lost Planet 3,Xbox 360,2013.0,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,58.0,43.0,5.8,142.0,Spark Unlimited,T,"Lost Planet 3,Lost Planet",8/27/2013
2431,2431,Tropico 5,Windows,2014.0,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7,351.0,Haemimont,T,"Tropico,Tropico 5",5/23/2014
2432,2432,Reality Fighters,Vita,2012.0,Fighting,Sony Computer Entertainment,0.05,0.05,0.0,0.02,0.12,54.0,39.0,3.8,30.0,Novarama,T,Reality Fighters,3/13/2012
2435,2435,Disney Princess: Enchanting Storybooks,DS,2011.0,Misc,THQ,0.07,0.03,0.0,0.01,0.12,,,tbd,,Page 44 Studios,E,"Enchanting Storybooks,Disney Princess: Enchanting Storybooks,Disney Princess",11/1/2011
2437,2437,Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.07,0.02,0.0,0.02,0.12,,,0.2,5.0,EA Sports,E,"Madden,Madden NFL,Madden NFL 17",8/23/2016
2438,2438,Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.09,0.0,0.01,0.01,0.12,68.0,38.0,8.7,18.0,Hudson Soft,E10+,Lost in Shadow,10/8/2010
2442,2442,Darkspore,Windows,2011.0,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.01,0.12,65.0,52.0,6,133.0,Maxis,T,Darkspore,4/26/2011
2443,2443,Self-Defense Training Camp,Xbox 360,2011.0,Sports,Ubisoft,0.08,0.03,0.0,0.01,0.12,21.0,5.0,5,25.0,Ubisoft,T,Self-Defense Training Camp,11/8/2011
2445,2445,Dynasty Warriors 8: Xtreme Legends,Vita,2013.0,Action,Tecmo Koei,0.03,0.02,0.05,0.02,0.12,,,,,,,"Xtreme Legends,Dynasty Warriors 8,Dynasty Warriors 8: Xtreme Legends",7/16/2013
2446,2446,Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11,70.0,19.0,8.2,27.0,Koei Tecmo Games,M,"Deception IV: Blood Ties,Deception IV,Blood Ties",3/25/2014
2447,2447,Fuse (Insomniac),PS3,2013.0,Shooter,Electronic Arts,0.06,0.04,0.0,0.02,0.11,,,,,,,Fuse (Insomniac),5/28/2013
2450,2450,Rugby 15,PS4,2015.0,Sports,Bigben Interactive,0.04,0.06,0.0,0.02,0.11,19.0,5.0,3.4,65.0,HB Studios Multimedia,E,"Rugby 15,Rugby",2/10/2015
2452,2452,Disney Art Academy,3DS,2016.0,Action,Nintendo,0.02,0.01,0.08,0.0,0.11,72.0,16.0,6.8,5.0,Headstrong Games,E,Disney Art Academy,5/13/2016
2453,2453,MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11,62.0,16.0,tbd,,Electronic Arts,E10+,"Sims,MySims SkyHeroes",9/28/2010
2459,2459,The Walking Dead: Survival Instinct,Wii U,2013.0,Shooter,Activision,0.08,0.03,0.0,0.01,0.11,,,4.6,49.0,Terminal Reality,M,"The Walking Dead,Survival Instinct,The Walking Dead: Survival Instinct",3/19/2013
2460,2460,The Lord of the Rings: Aragorn's Quest,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.09,0.02,0.0,0.01,0.11,,,tbd,,Headstrong Games,E10+,"The Lord of the Rings: Aragorn's Quest,Aragorn's Quest,The Lord of the Rings",9/14/2010
2461,2461,MLB 13: The Show,Vita,2013.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.02,0.11,75.0,7.0,7.5,21.0,SCEA San Diego Studios,E,"MLB 13,The Show,MLB 13: The Show",3/5/2013
2462,2462,Split/Second,PSP,2010.0,Racing,Disney Interactive Studios,0.08,0.02,0.0,0.02,0.11,63.0,16.0,6.7,15.0,Black Rock Studio,E10+,Split/Second,5/18/2010
2463,2463,Funky Barn,3DS,2012.0,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,,,,,,,Funky Barn,4/3/2012
2464,2464,Transformer: Rise of the Dark Spark,PS3,2014.0,Action,Activision,0.04,0.04,0.01,0.02,0.11,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014
2465,2465,MotoGP 14 ,PS3,2014.0,Racing,Milestone S.r.l.,0.05,0.05,0.0,0.02,0.11,,,tbd,,Milestone S.r.l,E,"MotoGP 14 ,MotoGP",6/20/2014
2467,2467,Transformer: Rise of the Dark Spark,Xbox One,2014.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014
2468,2468,WWE All Stars,PS2,2011.0,Fighting,THQ,0.05,0.04,0.0,0.01,0.11,,,3.4,5.0,THQ,T,"WWE All Stars,WWE",3/29/2011
2469,2469,Dementium II,DS,2010.0,Shooter,SouthPeak Games,0.09,0.01,0.0,0.01,0.11,75.0,25.0,8.3,31.0,Renegade Kid,M,"Dementium,Dementium II",5/4/2010
2472,2472,de Blob 2,DS,2011.0,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E,"de Blob,de Blob 2",2/22/2011
2473,2473,Call of Juarez: The Cartel,Windows,2011.0,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,Ubisoft,M,"Call of Juarez: The Cartel,The Cartel,Call of Juarez",7/19/2011
2476,2476,JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,0.07,0.03,0.0,0.01,0.11,41.0,7.0,3.1,7.0,Trickstar Games,T,"JASF,JASF: Jane's Advanced Strike Fighters,Jane's Advanced Strike Fighters",10/18/2011
2478,2478,Ridge Racer Unbounded,Xbox 360,2012.0,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,Bugbear,T,Ridge Racer Unbounded,3/27/2012
2487,2487,DualPenSports,3DS,2011.0,Sports,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,58.0,11.0,tbd,,Indies Zero,E10+,DualPenSports,6/21/2011
2502,2502,RIGS: Mechanized Combat League,PS4,2016.0,Action,Sony Computer Entertainment,0.03,0.05,0.01,0.02,0.11,79.0,42.0,7.9,76.0,Guerilla Cambridge,T,"Mechanized Combat League,RIGS: Mechanized Combat League,RIGS",10/13/2016
2504,2504,NBA Live 16,Xbox One,2015.0,Sports,Electronic Arts,0.09,0.01,0.0,0.01,0.11,60.0,17.0,5.6,62.0,EA Sports,E,"NBA Live,NBA,NBA Live 16",9/29/2015
2505,2505,Deus Ex: Human Revolution,Wii U,2013.0,Shooter,Square Enix,0.05,0.05,0.0,0.01,0.11,,,,,,,"Deus Ex,Deus Ex: Human Revolution,Human Revolution",10/22/2013
2506,2506,Sonic Generations,Windows,2011.0,Platform,Sega,0.02,0.07,0.0,0.02,0.11,77.0,11.0,8.3,337.0,Sega,E,"Sonic Generations,Sonic",11/3/2011
2507,2507,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Xbox 360,2011.0,Action,THQ,0.07,0.03,0.0,0.01,0.11,,,,,,,"The Penguins of Madagascar,Dr. Blowhole Returns - Again!,The Penguins of Madagascar: Dr. Blowhole Returns - Again!",9/6/2011
2508,2508,[Prototype 2],Windows,2012.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,76.0,12.0,6.4,389.0,Radical Entertainment,M,[Prototype 2],7/24/2012
2509,2509,Zombie Army Trilogy,Xbox One,2015.0,Shooter,Rebellion Developments,0.05,0.05,0.0,0.01,0.11,62.0,10.0,7.2,40.0,Rebellion,,Zombie Army Trilogy,3/6/2015
2514,2514,NASCAR '14,PS3,2014.0,Racing,Deep Silver,0.09,0.0,0.0,0.02,0.11,67.0,7.0,4.6,20.0,Eutechnyx,E,NASCAR '14,2/18/2014
2516,2516,Pro Evolution Soccer 2016,Xbox One,2015.0,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2016",9/15/2015
2517,2517,Green Lantern: Rise of the Manhunters,DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.01,0.11,,,tbd,,Griptonite Games,E10+,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011
2519,2519,MLB 14: The Show,Vita,2014.0,Sports,Sony Computer Entertainment America,0.08,0.0,0.0,0.03,0.11,68.0,6.0,7,25.0,SCEA San Diego Studios,E,"MLB 14,The Show,MLB 14: The Show",4/1/2014
2521,2521,WWE 2K17,Xbox 360,2016.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.11,,,tbd,,Yuke's,T,"WWE 2K17,WWE",10/11/2016
2522,2522,Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.07,0.03,0.0,0.01,0.11,55.0,4.0,tbd,,Behavior Studios,E,"Rango,Rango: The Video Game,The Video Game",3/1/2011
2524,2524,Lucha Libre AAA: Heroes del Ring,PS3,2010.0,Fighting,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,54.0,6.0,7.1,10.0,Immersion Software & Graphics,T,"Lucha Libre AAA: Heroes del Ring,Heroes del Ring,Lucha Libre AAA",10/12/2010
2525,2525,Pac-Man and the Ghostly Adventures 2,Xbox 360,2014.0,Adventure,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,7.0,6.5,10.0,Vicious Cycle,E10+,"Pac-Man and the Ghostly Adventures,Pac-Man and the Ghostly Adventures 2",10/14/2014
2526,2526,Skylanders Imaginators,PS3,2016.0,Platform,Activision,0.02,0.07,0.0,0.02,0.11,,,tbd,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016
2527,2527,"Sakura Wars: So Long, My Love",Wii,2010.0,Role-Playing,Ackkstudios,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,Idea Factory,T,"So Long, My Love,Sakura Wars: So Long, My Love,Sakura Wars",3/30/2010
2531,2531,Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56.0,13.0,3.4,46.0,"Deep Silver, Keen Games",M,"Sacred 3,Sacred",8/5/2014
2534,2534,The First Templar,Xbox 360,2011.0,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.1,52.0,21.0,6.3,26.0,Haemimont,T,The First Templar,5/6/2011
2538,2538,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011.0,Action,THQ,0.06,0.03,0.0,0.01,0.1,,,,,,,"The Penguins of Madagascar,Dr. Blowhole Returns - Again!,The Penguins of Madagascar: Dr. Blowhole Returns - Again!",9/6/2011
2539,2539,Blades of Time,Xbox 360,2012.0,Action,Konami Digital Entertainment,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,Gaijin Entertainment,M,Blades of Time,3/6/2012
2541,2541,"Sesame Street: Ready, Set, Grover!",Wii,2011.0,Misc,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.1,,,,,,,"Ready, Set, Grover!,Sesame Street,Sesame Street: Ready, Set, Grover!",8/2/2011
2544,2544,NASCAR The Game: Inside Line,Xbox 360,2012.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1,72.0,7.0,3.4,27.0,Eutechnyx,E,"Inside Line,NASCAR The Game: Inside Line,NASCAR The Game",11/6/2012
2547,2547,The Sims 4: City Living,Windows,2016.0,Simulation,Electronic Arts,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,Maxis,T,"The Sims 4: City Living,City Living,Sims,The Sims 4",11/1/2016
2551,2551,Scribblenauts Unmasked: A DC Comics Adventure,Wii U,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,5TH Cell,E10+,"Scribblenauts Unmasked,Scribblenauts Unmasked: A DC Comics Adventure,A DC Comics Adventure",9/24/2013
2553,2553,Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,68.0,7.0,6.2,20.0,5TH Cell,E10+,"Scribblenauts Unmasked,Scribblenauts Unmasked: A DC Comics Adventure,A DC Comics Adventure",9/24/2013
2558,2558,Resident Evil: Revelations 2,Xbox One,2015.0,Action,Capcom,0.07,0.02,0.0,0.01,0.1,75.0,22.0,7.5,106.0,Capcom,M,"Resident Evil: Revelations 2,Revelations 2,Resident Evil: Revelations,Resident Evil",2/25/2015
2560,2560,Tom Clancy's Ghost Recon: Predator,PSP,2010.0,Shooter,Ubisoft,0.07,0.02,0.0,0.02,0.1,54.0,15.0,tbd,,Virtuos,T,"Predator,Tom Clancy's Ghost Recon,Tom Clancy's,Tom Clancy's Ghost Recon: Predator",11/16/2010
2561,2561,Murdered: Soul Suspect,Xbox 360,2014.0,Action,Square Enix,0.06,0.03,0.0,0.01,0.1,,,7.2,57.0,Airtight Games,M,"Soul Suspect,Murdered: Soul Suspect,Murdered",6/3/2014
2562,2562,nail'd,Xbox 360,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.01,0.1,64.0,49.0,7.1,16.0,Techland,E10+,nail'd,11/30/2010
2564,2564,Attack of the Movies 3D,Wii,2010.0,Shooter,Majesco Entertainment,0.09,0.0,0.0,0.01,0.1,39.0,6.0,tbd,,"Majesco Games, Majesco",T,Attack of the Movies 3D,5/18/2010
2568,2568,X-Men: Destiny,Wii,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1,36.0,10.0,4.5,15.0,Silicon Knights,T,"Destiny,X-Men: Destiny,X-Men",9/27/2011
2569,2569,"Warhammer 40,000: Dawn of War II - Chaos Rising",Windows,2010.0,Strategy,THQ,0.08,0.01,0.0,0.01,0.1,,,,,,,"Warhammer 40,000: Dawn of War II - Chaos Rising,Warhammer 40,000,Dawn of War II - Chaos Rising",3/11/2010
2570,2570,NBA 2K16,Windows,2015.0,Sports,Take-Two Interactive,0.03,0.06,0.0,0.01,0.1,,,5.7,65.0,2K Sports,E10+,"NBA,NBA 2K16",9/29/2015
2573,2573,Nicktoons: MLB,DS,2011.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1,,,,,,,"Nicktoons,MLB,Nicktoons: MLB",9/13/2011
2579,2579,EVE: Valkyrie,PS4,2016.0,Shooter,CCP,0.03,0.05,0.0,0.02,0.1,73.0,26.0,6.3,37.0,CCP,T,"EVE,Valkyrie,EVE: Valkyrie",10/13/2016
2581,2581,The Walking Dead: Season Two,Vita,2014.0,Adventure,Telltale Games,0.07,0.0,0.01,0.02,0.1,,,,,,,"The Walking Dead: Season Two,The Walking Dead: Season,The Walking Dead,Season Two",4/22/2014
2582,2582,NASCAR Unleashed,PS3,2011.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1,,,tbd,,Firebrand Games,E,NASCAR Unleashed,11/1/2011
2584,2584,Natural Doctrine,PS4,2014.0,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1,53.0,31.0,6,79.0,Kadokawa,M,Natural Doctrine,9/30/2014
2585,2585,NeverDead,Xbox 360,2012.0,Shooter,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1,52.0,46.0,5.5,65.0,Rebellion,M,NeverDead,1/31/2012
2586,2586,Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1,53.0,19.0,7.2,22.0,Gaijin Entertainment,M,Blades of Time,3/6/2012
2587,2587,Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,Red Fly Studio,T,"God of Thunder,Thor: God of Thunder,Thor",5/3/2011
2588,2588,Pro Evolution Soccer 2016,Xbox 360,2015.0,Sports,Konami Digital Entertainment,0.04,0.05,0.0,0.01,0.1,,,7,34.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2016",9/15/2015
2589,2589,Cubic Ninja,3DS,2011.0,Platform,Ubisoft,0.05,0.04,0.0,0.01,0.1,51.0,15.0,5.9,14.0,AQ Interactive,E,Cubic Ninja,6/14/2011
2590,2590,Ben 10 Galactic Racing,Xbox 360,2011.0,Racing,D3Publisher,0.07,0.02,0.0,0.01,0.1,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011
2593,2593,MySims SkyHeroes,Xbox 360,2010.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,56.0,15.0,5.5,4.0,Behaviour Interactive,E10+,"Sims,MySims SkyHeroes",9/28/2010
2598,2598,Skylanders: Spyro's Adventure,Windows,2011.0,Action,Activision,0.05,0.03,0.0,0.01,0.1,,,3.5,15.0,Toys for Bob,E10+,"Skylanders: Spyro's Adventure,Skylanders,Spyro's Adventure",10/16/2011
2600,2600,iCarly 2: iJoin The Click!,Wii,2010.0,Adventure,Activision,0.08,0.01,0.0,0.01,0.1,,,9,10.0,Big Blue Bubble Inc.,E,"iCarly 2: iJoin The Click!,iJoin The Click!,iCarly 2",11/16/2010
2604,2604,Cartoon Network: Punch Time Explosion,3DS,2011.0,Fighting,Deep Silver,0.07,0.02,0.0,0.01,0.1,58.0,16.0,5.9,28.0,Papaya Studios,E10+,"Cartoon Network,Cartoon Network: Punch Time Explosion,Punch Time Explosion",6/2/2011
2605,2605,Lego Star Wars: The Force Awakens,Vita,2016.0,Action,Warner Bros. Interactive Entertainment,0.01,0.06,0.01,0.02,0.1,,,7.1,13.0,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016
2606,2606,Skylanders Imaginators,Xbox One,2016.0,Platform,Activision,0.05,0.04,0.0,0.01,0.1,78.0,14.0,6,8.0,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016
2610,2610,MindJack,Xbox 360,2011.0,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.09,43.0,42.0,1.2,116.0,FeelPlus,M,MindJack,1/18/2011
2613,2613,Just Dance 2017,Wii U,2016.0,Misc,Ubisoft,0.03,0.06,0.0,0.01,0.09,,,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016
2617,2617,Pac-Man and the Ghostly Adventures 2,PS3,2014.0,Adventure,Namco Bandai Games,0.05,0.03,0.0,0.02,0.09,59.0,11.0,6.3,4.0,Vicious Cycle,E10+,"Pac-Man and the Ghostly Adventures,Pac-Man and the Ghostly Adventures 2",10/14/2014
2622,2622,Young Justice: Legacy,PS3,2013.0,Action,Namco Bandai Games,0.06,0.01,0.0,0.02,0.09,,,4.9,15.0,Freedom Factory Studios,T,"Legacy,Young Justice,Young Justice: Legacy",11/19/2013
2623,2623,Devil May Cry 4,PS4,2015.0,Action,Capcom,0.01,0.0,0.08,0.0,0.09,,,,,,,"Devil May Cry,DMC,Devil May Cry 4",6/23/2015
2624,2624,Adventure Time: Finn & Jake Investigations,PS4,2015.0,Action,Little Orbit,0.03,0.05,0.0,0.02,0.09,,,,,,,"Adventure Time: Finn & Jake Investigations,Adventure Time,Finn & Jake Investigations",10/20/2015
2625,2625,Arcania: Gothic 4,Xbox 360,2010.0,Role-Playing,JoWood Productions,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,Spellbound,T,"Gothic 4,Arcania: Gothic,Arcania,Arcania: Gothic 4",10/19/2010
2630,2630,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.05,0.02,0.0,0.02,0.09,44.0,49.0,5.5,163.0,PlatinumGames,T,"Teenage Mutant Ninja Turtles: Mutants in Manhattan,Teenage Mutant Ninja Turtles,Mutants in Manhattan",5/24/2016
2631,2631,Minecraft: Story Mode,Windows,2015.0,Adventure,Mojang,0.02,0.06,0.0,0.01,0.09,,,,,,,"Minecraft,Minecraft: Story Mode,Story Mode",10/13/2015
2633,2633,Major League Baseball 2K12,PSP,2012.0,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,,,tbd,,Visual Concepts,E,Major League Baseball 2K12,3/6/2012
2640,2640,Green Lantern: Rise of the Manhunters,Wii,2011.0,Action,Warner Bros. Interactive Entertainment,0.05,0.03,0.0,0.01,0.09,46.0,4.0,tbd,,Double Helix Games,E10+,"Green Lantern: Rise of the Manhunters,Green Lantern,Rise of the Manhunters",6/7/2011
2643,2643,Jimmie Johnson's Anything With an Engine,Xbox 360,2011.0,Racing,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,65.0,5.0,8.8,8.0,Isopod Labs,E10+,Jimmie Johnson's Anything With an Engine,11/1/2011
2644,2644,Digimon All-Star Rumble,PS3,2014.0,Fighting,Namco Bandai Games,0.06,0.02,0.0,0.02,0.09,49.0,12.0,5.8,32.0,Prope,E10+,Digimon All-Star Rumble,11/11/2014
2645,2645,Sonic Boom: Fire & Ice,3DS,2016.0,Platform,Sega,0.05,0.03,0.0,0.01,0.09,,,,,,,"Fire & Ice,Sonic,Sonic Boom: Fire & Ice,Sonic Boom",9/27/2016
2646,2646,Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5,20.0,Ubisoft,M,"Driver: Renegade,Renegade,Driver",9/6/2011
2649,2649,Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.05,0.03,0.0,0.02,0.09,43.0,46.0,4.5,84.0,"Spark Unlimited, comcept",M,"Yaiba,Ninja Gaiden Z,Yaiba: Ninja Gaiden Z",3/18/2014
2650,2650,Castlevania: Lords of Shadow 2,Xbox 360,2014.0,Action,Konami Digital Entertainment,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,Mercury Steam,M,"Lords of Shadow 2,Castlevania: Lords of Shadow,Castlevania: Lords of Shadow 2,Castlevania",2/25/2014
2653,2653,Major League Baseball 2K11,DS,2011.0,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09,,,tbd,,Visual Concepts,E,Major League Baseball 2K11,3/8/2011
2654,2654,JASF: Jane's Advanced Strike Fighters,Xbox 360,2011.0,Simulation,Deep Silver,0.06,0.02,0.0,0.01,0.09,45.0,5.0,4.5,8.0,Trickstar Games,T,"JASF,JASF: Jane's Advanced Strike Fighters,Jane's Advanced Strike Fighters",10/18/2011
2656,2656,Disgaea Infinite,PSP,2010.0,Adventure,Nippon Ichi Software,0.07,0.0,0.01,0.01,0.09,64.0,15.0,4.4,40.0,Nippon Ichi Software,T,Disgaea Infinite,6/8/2010
2660,2660,Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,0.09,,,tbd,,HB Studios Multimedia,E,"Rugby 15,Rugby",2/10/2015
2661,2661,Last Rebellion,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09,44.0,30.0,4.6,34.0,Hit Maker,T,Last Rebellion,2/23/2010
2662,2662,Ben 10 Galactic Racing,PS3,2011.0,Racing,D3Publisher,0.06,0.02,0.0,0.01,0.09,,,tbd,,Monkey Bar Games,E,Ben 10 Galactic Racing,10/18/2011
2663,2663,Champion Jockey: G1 Jockey & Gallop Racer,Wii,2011.0,Sports,Tecmo Koei,0.04,0.03,0.01,0.01,0.09,,,,,,,"Champion Jockey,Champion Jockey: G1 Jockey & Gallop Racer,G1 Jockey & Gallop Racer",11/8/2011
2667,2667,Skylanders Imaginators,Xbox 360,2016.0,Platform,Activision,0.04,0.05,0.0,0.01,0.09,,,tbd,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016
2668,2668,SpongeBob: HeroPants,Xbox 360,2015.0,Platform,Activision,0.08,0.0,0.0,0.01,0.09,,,3.4,20.0,Activision,E,"HeroPants,SpongeBob,SpongeBob: HeroPants",2/3/2015
2669,2669,Back to the Future: The Game,PS3,2011.0,Adventure,Telltale Games,0.07,0.01,0.0,0.01,0.09,66.0,5.0,6.8,51.0,Telltale Games,,"The Game,Back to the Future,Back to the Future: The Game",2/15/2011
2674,2674,Mahjong Cub3D,3DS,2011.0,Puzzle,Sunsoft,0.07,0.0,0.02,0.0,0.09,67.0,11.0,5.3,4.0,SunSoft,E,Mahjong Cub3D,10/11/2011
2676,2676,GRID Autosport,Xbox 360,2014.0,Racing,Codemasters,0.03,0.05,0.0,0.01,0.09,75.0,15.0,6,56.0,Codemasters,E,GRID Autosport,6/24/2014
2677,2677,Adventure Time: Finn & Jake Investigations,PS3,2015.0,Action,Little Orbit,0.02,0.05,0.0,0.01,0.09,,,,,,,"Adventure Time: Finn & Jake Investigations,Adventure Time,Finn & Jake Investigations",10/20/2015
2683,2683,WRC 5: FIA World Rally Championship,PS3,2015.0,Sports,Bigben Interactive,0.02,0.05,0.0,0.01,0.09,,,,,,,"WRC 5: FIA World Rally Championship,FIA World Rally Championship,WRC 5",10/13/2015
2687,2687,Spider-Man: Edge of Time,Wii,2011.0,Action,Activision,0.06,0.02,0.0,0.01,0.09,62.0,9.0,5.2,6.0,Beenox,T,"Edge of Time,Spider-Man: Edge of Time,Spider-Man",10/4/2011
2688,2688,Rock Band 3,DS,2010.0,Misc,MTV Games,0.07,0.01,0.0,0.01,0.09,79.0,8.0,5.5,6.0,Backbone Entertainment,E10+,"Rock Band 3,Rock Band",10/26/2010
2689,2689,Batman: A Telltale Game Series,PS4,2016.0,Adventure,Telltale Games,0.03,0.05,0.0,0.01,0.09,,,,,,,"Batman,Batman: A Telltale Game Series,A Telltale Game Series",8/2/2016
2690,2690,Red Faction: Armageddon,Windows,2011.0,Shooter,THQ,0.05,0.02,0.0,0.01,0.09,75.0,29.0,6.7,273.0,Volition Inc.,M,"Armageddon,Red Faction: Armageddon,Red Faction",6/7/2011
